x,y,z,A,B,C,T,delta_ms
297.492,-385.047,-1353.67,1.57522,0.0285023,-0.703887,1749198213445,9
297.127,-384.975,-1354.42,1.57512,0.0286414,-0.703841,1749198213453,8
296.641,-384.996,-1355.59,1.57441,0.0291534,-0.703965,1749198213463,10
296.312,-385.044,-1356.22,1.5748,0.0289964,-0.704102,1749198213470,7
295.821,-385.181,-1357.69,1.57514,0.0286356,-0.704102,1749198213479,9
295.551,-385.169,-1358.23,1.57511,0.0286999,-0.703918,1749198213486,7
295.058,-385.163,-1359.09,1.57453,0.0289297,-0.704085,1749198213494,8
294.827,-385.168,-1359.6,1.57444,0.0290379,-0.703823,1749198213503,9
294.483,-385.227,-1360.26,1.57473,0.028993,-0.703851,1749198213513,10
294.234,-385.146,-1360.49,1.57484,0.0286816,-0.70385,1749198213520,7
293.971,-385.17,-1361.03,1.57461,0.0289834,-0.703643,1749198213529,9
293.815,-385.074,-1361.39,1.57452,0.0288312,-0.703939,1749198213536,7
293.676,-385.108,-1361.66,1.57455,0.0287555,-0.704116,1749198213545,9
293.519,-385.142,-1361.87,1.57452,0.0288929,-0.704145,1749198213553,8
293.457,-385.133,-1362.23,1.57454,0.028904,-0.704313,1749198213562,9
293.411,-385.176,-1362.23,1.57467,0.0287769,-0.704183,1749198213570,8
293.255,-385.114,-1362.48,1.57474,0.0285526,-0.704227,1749198213579,9
293.262,-385.092,-1362.44,1.57464,0.0287759,-0.704136,1749198213586,7
293.126,-385.069,-1362.58,1.57435,0.0289751,-0.704139,1749198213595,9
293.096,-385.073,-1362.37,1.57469,0.0286121,-0.704237,1749198213603,8
293.058,-385.118,-1362.37,1.57477,0.0287043,-0.703902,1749198213612,9
292.982,-384.964,-1362.41,1.57456,0.0287338,-0.704385,1749198213620,8
