x,y,z,A,B,C
913.587,-68.7301,561.706,3.14056,0.00094276,-3.13838
913.553,-68.7031,561.689,3.14055,0.000935592,-3.13838
913.528,-68.6863,561.677,3.14055,0.000916549,-3.13839
913.574,-68.6347,561.663,3.14055,0.000916376,-3.13836
913.619,-68.5816,561.649,3.14058,0.000912684,-3.13838
913.696,-68.5121,561.647,3.1406,0.000924253,-3.13835
913.744,-68.4727,561.657,3.14062,0.000881638,-3.13833
913.767,-68.4482,561.672,3.14066,0.000861634,-3.13834
913.808,-68.435,561.674,3.14066,0.000878116,-3.13835
913.835,-68.421,561.678,3.14067,0.000893112,-3.13835
913.879,-68.4577,561.695,3.14069,0.00092421,-3.13834
913.905,-68.4938,561.706,3.1407,0.00089043,-3.13833
913.895,-68.5,561.722,3.14071,0.000845306,-3.13832
913.913,-68.5189,561.725,3.1407,0.000877479,-3.13835
913.892,-68.4847,561.713,3.1407,0.000892842,-3.13835
913.858,-68.4728,561.705,3.14073,0.000847745,-3.13834
913.825,-68.4481,561.687,3.14076,0.000826066,-3.13832
913.782,-68.4273,561.665,3.14077,0.000770431,-3.13831
913.772,-68.4098,561.668,3.14078,0.000764136,-3.1383
913.797,-68.3573,561.649,3.14079,0.000787017,-3.13831
913.838,-68.3083,561.63,3.14082,0.000802682,-3.13832
913.828,-68.2863,561.634,3.14081,0.0007569,-3.13828
