x,y,z,A,B,C,button,T,delta_ms
766.835,146.086,1075.22,-0.763717,1.24876,2.53235,0,1754044117948,4
766.833,146.082,1075.21,-0.763744,1.24876,2.53237,0,1754044117952,4
766.831,146.068,1075.2,-0.763775,1.24875,2.53241,0,1754044117956,4
766.832,146.049,1075.19,-0.763794,1.24874,2.53243,0,1754044117960,4
766.833,146.03,1075.17,-0.763804,1.24873,2.53244,0,1754044117964,4
766.834,146.01,1075.16,-0.763797,1.24872,2.53244,0,1754044117968,4
766.835,145.99,1075.14,-0.76379,1.24871,2.53244,0,1754044117972,4
766.834,145.967,1075.13,-0.763789,1.2487,2.53245,0,1754044117976,4
766.832,145.95,1075.12,-0.763779,1.24868,2.53244,0,1754044117980,4
766.831,145.939,1075.11,-0.763767,1.24866,2.53242,0,1754044117984,4
766.829,145.927,1075.1,-0.763769,1.24865,2.53243,0,1754044117988,4
766.827,145.916,1075.09,-0.76378,1.24863,2.53244,0,1754044117992,4
766.825,145.912,1075.09,-0.763777,1.24862,2.53244,0,1754044117996,4
