x,y,z,A,B,C,button,T,delta_ms
766.782,145.875,1075.07,-0.763474,1.24867,2.53219,0,1754044117872,4
766.792,145.986,1075.15,-0.763591,1.2487,2.53227,0,1754044117876,4
766.789,145.997,1075.16,-0.763548,1.24869,2.53222,0,1754044117880,4
766.786,146.009,1075.16,-0.763505,1.24868,2.53217,0,1754044117884,4
766.783,146.019,1075.17,-0.763607,1.24866,2.53225,0,1754044117888,4
766.78,146.029,1075.18,-0.763709,1.24864,2.53234,0,1754044117892,4
766.816,146.009,1075.16,-0.763675,1.24869,2.53233,0,1754044117896,4
766.852,145.988,1075.15,-0.763642,1.24874,2.53233,0,1754044117900,4
766.858,145.999,1075.16,-0.763567,1.24875,2.53222,0,1754044117904,4
766.863,146.009,1075.17,-0.763492,1.24875,2.53212,0,1754044117908,4
766.847,146.058,1075.2,-0.763601,1.24877,2.53222,0,1754044117912,4
766.831,146.106,1075.23,-0.763709,1.24878,2.53232,0,1754044117916,4
766.83,146.12,1075.24,-0.7638,1.24878,2.5324,0,1754044117920,4
766.83,146.133,1075.24,-0.76389,1.24877,2.53247,0,1754044117924,4
766.832,146.146,1075.25,-0.763782,1.24877,2.53237,0,1754044117928,4
766.834,146.159,1075.25,-0.763675,1.24876,2.53227,0,1754044117932,4
766.83,146.093,1075.22,-0.763745,1.24877,2.5324,0,1754044117936,4
766.827,146.027,1075.19,-0.763814,1.24878,2.53252,0,1754044117940,4
766.83,146.04,1075.19,-0.76373,1.24875,2.53241,0,1754044117944,4
766.834,146.052,1075.19,-0.763645,1.24873,2.5323,0,1754044117948,4
766.834,145.974,1075.13,-0.763792,1.2487,2.53244,0,1754044117952,4
766.834,145.896,1075.07,-0.763939,1.24868,2.53258,0,1754044117956,4
766.837,145.902,1075.08,-0.763924,1.24868,2.53257,0,1754044117960,4
766.84,145.909,1075.08,-0.763908,1.24867,2.53256,0,1754044117964,4
766.842,145.916,1075.09,-0.763808,1.24865,2.53245,0,1754044117968,4
766.844,145.924,1075.1,-0.763708,1.24863,2.53235,0,1754044117972,4
766.826,145.91,1075.09,-0.763668,1.24862,2.53233,0,1754044117976,4
766.809,145.897,1075.09,-0.763628,1.24861,2.5323,0,1754044117980,4
766.81,145.906,1075.09,-0.76369,1.24859,2.53237,0,1754044117984,4
766.811,145.915,1075.09,-0.763752,1.24856,2.53244,0,1754044117988,4
766.81,145.923,1075.1,-0.763759,1.24858,2.53245,0,1754044117992,4
766.809,145.931,1075.11,-0.763767,1.24861,2.53246,0,1754044117996,4
