x,y,z,A,B,C,button,T,delta_ms
757.995,135.608,1078.23,2.05584,1.56961,-0.490382,0,1753960871769,4
757.989,135.614,1078.26,2.03869,1.56961,-0.47321,0,1753960871773,4
757.983,135.62,1078.28,2.02153,1.56961,-0.456034,0,1753960871777,4
757.978,135.628,1078.3,2.01383,1.5696,-0.448323,0,1753960871781,4
757.973,135.637,1078.32,2.00625,1.5696,-0.440717,0,1753960871785,4
758.113,135.887,1078.31,2.09663,1.56954,-0.531278,0,1753960871789,4
758.253,136.138,1078.31,2.17911,1.56948,-0.613939,0,1753960871793,4
758.259,136.161,1078.32,2.15987,1.56948,-0.594699,0,1753960871797,4
758.265,136.184,1078.34,2.14056,1.56949,-0.575391,0,1753960871801,4
758.274,136.238,1078.33,1.95183,1.5695,-0.386808,0,1753960871805,4
758.282,136.292,1078.31,1.76628,1.56946,-0.2014,0,1753960871809,4
758.287,136.322,1078.32,1.79676,1.56945,-0.231862,0,1753960871813,4
758.293,136.351,1078.34,1.82663,1.56944,-0.26172,0,1753960871817,4
758.297,136.378,1078.35,1.82383,1.56943,-0.258925,0,1753960871821,4
758.301,136.405,1078.36,1.82104,1.56943,-0.256137,0,1753960871825,4
758.135,136.153,1078.19,1.98395,1.56928,-0.41904,0,1753960871829,4
757.969,135.9,1078.02,2.11381,1.56909,-0.548898,0,1753960871833,4
757.964,135.917,1078.03,2.08711,1.56909,-0.522195,0,1753960871837,4
757.959,135.933,1078.04,2.06037,1.56909,-0.495457,0,1753960871841,4
758.229,136.241,1078.15,1.98153,1.56922,-0.416538,0,1753960871845,4
758.499,136.549,1078.25,1.88907,1.56934,-0.323998,0,1753960871849,4
758.514,136.577,1078.26,1.90699,1.56934,-0.34193,0,1753960871853,4
758.53,136.604,1078.27,1.92474,1.56933,-0.359696,0,1753960871857,4
758.547,136.634,1078.28,1.90648,1.56932,-0.341452,0,1753960871861,4
758.563,136.664,1078.3,1.88838,1.56932,-0.323361,0,1753960871865,4
758.522,136.688,1078.43,1.80789,1.56939,-0.242647,0,1753960871869,4
758.481,136.711,1078.57,1.71947,1.56945,-0.153996,0,1753960871873,4
758.485,136.74,1078.59,1.71928,1.56946,-0.153818,0,1753960871877,4
758.49,136.769,1078.61,1.71908,1.56947,-0.153637,0,1753960871881,4
758.358,136.594,1078.63,1.62554,1.56952,-0.0601144,0,1753960871885,4
758.227,136.42,1078.65,1.52475,1.56956,0.0406594,0,1753960871889,4
758.222,136.438,1078.67,1.51964,1.56955,0.045769,0,1753960871893,4
758.218,136.456,1078.69,1.51463,1.56954,0.0507785,0,1753960871897,4
758.214,136.475,1078.72,1.52016,1.56954,0.0452865,0,1753960871901,4
758.21,136.493,1078.74,1.52574,1.56955,0.0397534,0,1753960871905,4
758.14,136.421,1078.57,1.69809,1.56954,-0.132458,0,1753960871909,4
