x,y,z,A,B,C,T,delta_ms
267.676,-345.762,-2448.26,1.59294,0.0275863,-0.544052,1749115556598,8
267.672,-345.75,-2448.28,1.59292,0.0276263,-0.544033,1749115556605,7
267.53,-345.662,-2447.47,1.59292,0.0274243,-0.54401,1749115556615,10
267.631,-345.688,-2447.61,1.59294,0.0273644,-0.544126,1749115556623,8
267.63,-345.679,-2447.62,1.59301,0.0274203,-0.544124,1749115556630,7
267.63,-345.677,-2447.62,1.5929,0.0273752,-0.544185,1749115556639,9
267.635,-345.64,-2447.38,1.59298,0.0274478,-0.544063,1749115556648,9
267.635,-345.64,-2447.38,1.59298,0.0274478,-0.544063,1749115556663,15
267.635,-345.64,-2447.38,1.59298,0.0274478,-0.544063,1749115556768,105
267.698,-345.666,-2447.16,1.59318,0.0273773,-0.544046,1749115556873,105
267.546,-345.623,-2447.1,1.59307,0.0274462,-0.544119,1749115556952,79
267.562,-345.591,-2447.1,1.59303,0.0274531,-0.544105,1749115556972,20
267.556,-345.596,-2447.11,1.59307,0.0275117,-0.544215,1749115556981,9
267.489,-345.708,-2447.51,1.59299,0.0275523,-0.544085,1749115556989,8
267.48,-345.697,-2447.53,1.59307,0.0275026,-0.544169,1749115556998,9
267.463,-345.648,-2446.75,1.59314,0.0273858,-0.544089,1749115557006,8
267.47,-345.645,-2446.77,1.59322,0.0273223,-0.544177,1749115557016,10
267.471,-345.648,-2446.81,1.59326,0.0272824,-0.544159,1749115557022,6
267.552,-345.627,-2447.07,1.59305,0.0272736,-0.544257,1749115557031,9
267.497,-345.647,-2446.92,1.59305,0.027167,-0.544372,1749115557051,20
267.503,-345.644,-2446.93,1.59324,0.0272633,-0.544457,1749115557056,5
267.525,-345.644,-2446.99,1.59319,0.0273439,-0.544286,1749115557067,11
267.518,-345.678,-2447.27,1.59311,0.0273244,-0.544192,1749115557074,7
267.47,-345.722,-2447.32,1.59311,0.0272083,-0.543987,1749115557081,7
267.446,-345.746,-2447.39,1.59308,0.0271776,-0.543835,1749115557092,11
267.394,-345.657,-2447.48,1.59334,0.027153,-0.544206,1749115557097,5
