x,y,z,A,B,C,T,delta_ms
977.039,-191.052,807.478,3.13739,-0.000926878,-3.13343,1749115555019,4
977.043,-191.033,807.477,3.13739,-0.000921012,-3.13342,1749115555023,4
977.045,-191.022,807.476,3.13739,-0.00091917,-3.13342,1749115555027,4
977.047,-191.012,807.476,3.13739,-0.000917328,-3.13342,1749115555031,4
977.047,-191.008,807.475,3.13738,-0.000914601,-3.13342,1749115555035,4
977.047,-191.005,807.475,3.13738,-0.000911579,-3.13342,1749115555039,4
977.047,-191.001,807.474,3.13739,-0.000907352,-3.13342,1749115555043,4
977.047,-190.997,807.474,3.13739,-0.000901922,-3.13342,1749115555047,4
977.049,-190.997,807.474,3.13739,-0.000899892,-3.13342,1749115555051,4
977.05,-190.998,807.475,3.13739,-0.000898996,-3.13342,1749115555055,4
977.052,-191,807.476,3.13739,-0.000898816,-3.13342,1749115555059,4
