x,y,z,A,B,C,T,delta_ms
976.657,-192.709,807.76,3.13738,-0.000738208,-3.13346,1749115554719,4
976.657,-192.707,807.759,3.13738,-0.000740848,-3.13346,1749115554723,4
976.656,-192.704,807.758,3.13738,-0.000743323,-3.13346,1749115554727,4
976.656,-192.702,807.757,3.13739,-0.000745553,-3.13346,1749115554731,4
976.656,-192.7,807.756,3.13739,-0.000747572,-3.13346,1749115554735,4
976.655,-192.697,807.755,3.13739,-0.000749422,-3.13345,1749115554739,4
976.655,-192.694,807.753,3.13739,-0.00075129,-3.13345,1749115554743,4
976.655,-192.691,807.751,3.13739,-0.00075326,-3.13345,1749115554747,4
976.655,-192.688,807.749,3.1374,-0.000755361,-3.13345,1749115554751,4
976.655,-192.684,807.747,3.1374,-0.000757673,-3.13345,1749115554755,4
976.656,-192.68,807.745,3.1374,-0.000760139,-3.13344,1749115554759,4
976.656,-192.676,807.743,3.1374,-0.00076264,-3.13344,1749115554763,4
976.656,-192.671,807.74,3.1374,-0.000765197,-3.13344,1749115554767,4
976.657,-192.666,807.738,3.13741,-0.000767895,-3.13344,1749115554771,4
976.657,-192.661,807.735,3.13741,-0.000770841,-3.13344,1749115554775,4
976.658,-192.655,807.732,3.13741,-0.000774005,-3.13344,1749115554779,4
976.659,-192.648,807.729,3.13741,-0.000777405,-3.13344,1749115554783,4
976.66,-192.641,807.726,3.13742,-0.000781066,-3.13344,1749115554787,4
976.66,-192.634,807.723,3.13742,-0.000784899,-3.13344,1749115554791,4
976.661,-192.627,807.72,3.13742,-0.000788795,-3.13344,1749115554795,4
976.662,-192.619,807.717,3.13742,-0.000792702,-3.13344,1749115554799,4
976.663,-192.611,807.714,3.13743,-0.000796649,-3.13344,1749115554803,4
976.664,-192.603,807.711,3.13743,-0.000800753,-3.13345,1749115554807,4
976.665,-192.594,807.708,3.13743,-0.000805091,-3.13345,1749115554811,4
976.666,-192.585,807.705,3.13743,-0.000809605,-3.13345,1749115554815,4
976.667,-192.575,807.701,3.13743,-0.000813983,-3.13345,1749115554819,4
976.667,-192.565,807.698,3.13744,-0.000818054,-3.13345,1749115554823,4
976.668,-192.555,807.695,3.13744,-0.000821849,-3.13345,1749115554827,4
976.669,-192.546,807.691,3.13744,-0.000825426,-3.13345,1749115554831,4
976.669,-192.536,807.688,3.13744,-0.000828896,-3.13345,1749115554835,4
976.669,-192.526,807.685,3.13745,-0.000832398,-3.13345,1749115554839,4
976.669,-192.515,807.681,3.13745,-0.000836225,-3.13345,1749115554843,4
976.669,-192.505,807.678,3.13745,-0.000840315,-3.13345,1749115554847,4
976.669,-192.495,807.675,3.13745,-0.000844552,-3.13345,1749115554851,4
976.67,-192.484,807.672,3.13745,-0.000848889,-3.13345,1749115554855,4
976.67,-192.474,807.669,3.13746,-0.000853179,-3.13345,1749115554859,4
976.67,-192.464,807.667,3.13746,-0.000857345,-3.13345,1749115554863,4
976.67,-192.452,807.664,3.13746,-0.000861313,-3.13345,1749115554867,4
976.671,-192.44,807.661,3.13746,-0.00086513,-3.13345,1749115554871,4
976.672,-192.427,807.658,3.13747,-0.000868967,-3.13345,1749115554875,4
976.673,-192.413,807.655,3.13747,-0.000872907,-3.13345,1749115554879,4
976.675,-192.397,807.652,3.13747,-0.00087686,-3.13345,1749115554883,4
976.677,-192.381,807.649,3.13747,-0.000880772,-3.13345,1749115554887,4
976.679,-192.364,807.646,3.13748,-0.000884544,-3.13345,1749115554891,4
976.682,-192.345,807.642,3.13748,-0.000888154,-3.13345,1749115554895,4
976.686,-192.325,807.639,3.13748,-0.000891913,-3.13345,1749115554899,4
976.69,-192.304,807.635,3.13748,-0.000895816,-3.13345,1749115554903,4
976.694,-192.281,807.631,3.13748,-0.000899832,-3.13345,1749115554907,4
976.699,-192.257,807.627,3.13749,-0.000903969,-3.13345,1749115554911,4
976.705,-192.231,807.623,3.13749,-0.000908113,-3.13345,1749115554915,4
976.712,-192.202,807.619,3.13749,-0.000912366,-3.13345,1749115554919,4
976.719,-192.173,807.615,3.13749,-0.000916406,-3.13345,1749115554923,4
976.727,-192.142,807.61,3.13749,-0.000920134,-3.13345,1749115554927,4
976.735,-192.11,807.606,3.13748,-0.000923607,-3.13345,1749115554931,4
976.743,-192.077,807.601,3.13748,-0.00092688,-3.13345,1749115554935,4
976.752,-192.043,807.596,3.13748,-0.000930078,-3.13345,1749115554939,4
976.761,-192.007,807.591,3.13748,-0.000933201,-3.13345,1749115554943,4
976.771,-191.97,807.586,3.13748,-0.000936294,-3.13345,1749115554947,4
976.781,-191.932,807.581,3.13747,-0.000939132,-3.13345,1749115554951,4
976.791,-191.894,807.576,3.13747,-0.000941545,-3.13345,1749115554955,4
976.801,-191.855,807.57,3.13747,-0.000943601,-3.13345,1749115554959,4
976.811,-191.817,807.565,3.13746,-0.000945391,-3.13345,1749115554963,4
976.822,-191.778,807.56,3.13746,-0.000946984,-3.13345,1749115554967,4
976.833,-191.739,807.555,3.13746,-0.000948439,-3.13345,1749115554971,4
976.843,-191.699,807.55,3.13745,-0.000949675,-3.13345,1749115554975,4
976.854,-191.66,807.545,3.13745,-0.000950593,-3.13345,1749115554979,4
976.865,-191.62,807.54,3.13744,-0.000951294,-3.13345,1749115554983,4
976.876,-191.582,807.535,3.13744,-0.000951873,-3.13344,1749115554987,4
976.887,-191.544,807.531,3.13744,-0.000952327,-3.13344,1749115554991,4
976.898,-191.507,807.526,3.13743,-0.000952659,-3.13344,1749115554995,4
976.909,-191.471,807.522,3.13743,-0.000952773,-3.13344,1749115554999,4
976.92,-191.437,807.518,3.13742,-0.00095272,-3.13344,1749115555003,4
976.93,-191.403,807.514,3.13742,-0.000952513,-3.13344,1749115555007,4
976.94,-191.369,807.51,3.13742,-0.000951905,-3.13344,1749115555011,4
976.95,-191.337,807.507,3.13742,-0.000950861,-3.13344,1749115555015,4
976.96,-191.305,807.503,3.13741,-0.000949309,-3.13344,1749115555019,4
976.969,-191.275,807.5,3.13741,-0.000947316,-3.13344,1749115555023,4
976.978,-191.246,807.497,3.13741,-0.000945085,-3.13344,1749115555027,4
976.986,-191.219,807.494,3.13741,-0.000942887,-3.13343,1749115555031,4
976.993,-191.194,807.492,3.1374,-0.000940768,-3.13343,1749115555035,4
977,-191.171,807.489,3.1374,-0.000938565,-3.13343,1749115555039,4
977.007,-191.149,807.487,3.1374,-0.000936218,-3.13343,1749115555043,4
977.013,-191.128,807.485,3.1374,-0.000933628,-3.13343,1749115555047,4
977.019,-191.11,807.483,3.1374,-0.000930927,-3.13343,1749115555051,4
977.024,-191.093,807.482,3.1374,-0.000928274,-3.13343,1749115555055,4
977.029,-191.079,807.481,3.13739,-0.000925808,-3.13343,1749115555059,4
