x,y,z,A,B,C
374.293,-381.37,-1613.12,2.98784,-1.44157,2.97858
374.261,-381.375,-1613.13,2.98844,-1.44149,2.97919
374.324,-381.409,-1613.12,2.9885,-1.44156,2.97924
374.344,-381.448,-1613.12,2.98798,-1.44161,2.97873
374.01,-381.174,-1612.91,2.9856,-1.44151,2.97639
374.048,-381.177,-1612.91,2.98615,-1.4416,2.97696
374.012,-381.177,-1612.92,2.9872,-1.44144,2.97803
373.968,-381.073,-1612.66,2.98707,-1.44149,2.97787
373.966,-381.104,-1612.66,2.98656,-1.4416,2.97735
373.967,-381.121,-1612.76,2.98571,-1.44148,2.97659
374.005,-381.126,-1612.81,2.98705,-1.44162,2.97792
373.957,-381.134,-1612.94,2.98668,-1.44149,2.9774
374.041,-381.074,-1612.93,2.98693,-1.44191,2.97759
374.122,-381.115,-1613.44,2.98546,-1.44199,2.97631
374.183,-381.189,-1614.12,2.98456,-1.44242,2.97542
374.038,-381.253,-1614.89,2.98817,-1.44184,2.979
374.019,-381.29,-1615.27,2.98599,-1.44134,2.97686
373.769,-381.276,-1616.17,2.98616,-1.44169,2.97684
373.766,-381.311,-1616.69,2.98535,-1.44145,2.97606
373.785,-381.335,-1617.06,2.98492,-1.44164,2.97567
373.691,-381.353,-1617.4,2.98282,-1.44157,2.9736
373.563,-381.315,-1618.07,2.98424,-1.44144,2.97491
373.486,-381.364,-1618.64,2.98438,-1.44166,2.97504
373.405,-381.366,-1619.17,2.98543,-1.44171,2.97627
373.314,-381.307,-1619.66,2.98541,-1.44179,2.97616
373.233,-381.329,-1620.27,2.9846,-1.44158,2.9753
373.244,-381.324,-1620.79,2.98426,-1.4421,2.97504
373.159,-381.308,-1621.46,2.98439,-1.44163,2.9749
373.224,-381.299,-1622.27,2.98348,-1.44177,2.97425
373.145,-381.343,-1623.12,2.98197,-1.44198,2.97273
373.047,-381.36,-1623.8,2.9839,-1.44168,2.97466
372.881,-381.34,-1624.38,2.98701,-1.44205,2.97785
372.782,-381.402,-1625.1,2.98435,-1.44178,2.97504
372.169,-381.549,-1631.21,2.98698,-1.44147,2.97732
371.899,-381.569,-1632.33,2.98407,-1.44206,2.97463
371.731,-381.555,-1632.88,2.98499,-1.44126,2.97542
371.419,-381.708,-1635.87,2.98401,-1.44251,2.97504
371.463,-381.76,-1637.13,2.98385,-1.44179,2.97418
371.372,-381.826,-1637.4,2.986,-1.44176,2.97656
371.114,-381.849,-1639.53,2.98756,-1.4415,2.97788
371.123,-381.901,-1639.8,2.98344,-1.44169,2.97418
371.083,-381.973,-1640.99,2.98608,-1.44179,2.97657
370.635,-381.763,-1641.45,2.98635,-1.44209,2.97665
370.148,-381.783,-1644.53,2.98485,-1.44245,2.97542
369.99,-381.797,-1646.02,2.98605,-1.44253,2.97677
369.9,-381.782,-1647.31,2.98614,-1.44187,2.97619
369.872,-381.804,-1647.66,2.98578,-1.44261,2.97632
369.805,-381.804,-1648.37,2.98543,-1.44176,2.97556
369.597,-381.843,-1648.7,2.98455,-1.44253,2.9749
369.459,-381.845,-1649.55,2.98502,-1.44238,2.9754
369.422,-381.872,-1650.49,2.98571,-1.44204,2.9758
369.316,-381.907,-1651.25,2.98578,-1.44262,2.97612
369.237,-381.942,-1652.06,2.98498,-1.44201,2.97526
368.881,-381.879,-1652.54,2.98372,-1.44242,2.97401
368.726,-381.871,-1653.39,2.98429,-1.44204,2.97465
368.552,-381.861,-1654,2.98393,-1.44253,2.97419
368.476,-381.889,-1654.86,2.98509,-1.44163,2.97511
368.359,-381.769,-1655.19,2.98577,-1.44235,2.97618
368.326,-381.78,-1656.1,2.98745,-1.44193,2.97749
368.193,-381.82,-1656.8,2.98463,-1.4421,2.97481
367.993,-381.664,-1657.28,2.98328,-1.44254,2.97353
367.785,-381.619,-1658.01,2.98457,-1.44207,2.97462
367.7,-381.514,-1658.61,2.98529,-1.44239,2.97557
367.568,-381.485,-1659.45,2.98506,-1.44192,2.9752
367.242,-381.474,-1659.57,2.98398,-1.44231,2.97409
366.697,-381.389,-1662.59,2.98511,-1.44263,2.97541
366.601,-381.399,-1663.13,2.98253,-1.44233,2.97248
366.559,-381.401,-1663.56,2.98391,-1.44218,2.97402
366.491,-381.379,-1663.95,2.98541,-1.44204,2.97538
366.35,-381.377,-1664.38,2.98404,-1.44242,2.97412
366.247,-381.361,-1665.21,2.98472,-1.44238,2.97474
366.127,-381.372,-1665.98,2.98417,-1.4422,2.97421
365.974,-381.278,-1666.57,2.98531,-1.44233,2.97508
365.817,-381.272,-1667.25,2.98393,-1.44225,2.97382
365.71,-381.259,-1668,2.98428,-1.44248,2.97423
365.625,-381.311,-1668.74,2.98314,-1.4423,2.97296
365.457,-381.27,-1669.47,2.98299,-1.44251,2.9729
365.32,-381.287,-1670.28,2.98469,-1.44214,2.97444
365.165,-381.289,-1670.99,2.98458,-1.44232,2.97441
365.119,-381.273,-1671.74,2.98465,-1.4423,2.97459
364.968,-381.293,-1672.49,2.98258,-1.44226,2.97253
364.887,-381.317,-1673.24,2.98226,-1.44211,2.97201
364.789,-381.358,-1673.93,2.98349,-1.44249,2.97358
364.648,-381.323,-1674.74,2.98616,-1.44229,2.97605
364.547,-381.261,-1675.41,2.98345,-1.44237,2.97312
364.385,-381.236,-1676.19,2.98488,-1.4424,2.97494
364.292,-381.255,-1676.96,2.98259,-1.44228,2.97231
364.202,-381.286,-1677.73,2.98648,-1.44238,2.97637
364.1,-381.264,-1678.37,2.98419,-1.44252,2.97433
363.926,-381.299,-1679.17,2.98588,-1.44211,2.97574
363.752,-381.263,-1679.81,2.98348,-1.44234,2.97333
363.659,-381.152,-1680.45,2.98439,-1.44233,2.97438
363.464,-381.115,-1681.17,2.98554,-1.44216,2.97541
363.32,-381.091,-1681.51,2.98428,-1.44233,2.97428
363.215,-381.085,-1682.23,2.98392,-1.44219,2.97381
363.104,-381.078,-1683.03,2.98417,-1.44215,2.97408
363.055,-381.21,-1683.84,2.98302,-1.44241,2.97298
362.904,-381.201,-1684.56,2.98547,-1.44255,2.9755
362.813,-381.219,-1685.23,2.98468,-1.4425,2.97477
362.71,-381.302,-1686.43,2.98585,-1.44247,2.97598
362.481,-381.206,-1687,2.98371,-1.44229,2.97379
352.45,-381.407,-1688.92,1.57953,0.0213014,-1.44434
352.26,-381.359,-1689.61,1.57942,0.0211813,-1.44383
352.173,-381.262,-1690.02,1.57951,0.0208934,-1.44405
352.027,-381.263,-1690.8,1.57952,0.0213564,-1.44356
351.945,-381.265,-1691.52,1.57936,0.0213604,-1.44425
351.806,-381.253,-1692.33,1.57955,0.0210503,-1.44424
351.753,-381.283,-1693.07,1.57972,0.0213477,-1.44379
351.592,-381.395,-1693.95,1.57955,0.0210962,-1.44394
351.404,-381.424,-1694.58,1.57953,0.0212468,-1.44367
351.393,-381.41,-1695.41,1.57941,0.0209818,-1.44407
351.322,-381.412,-1696.24,1.57956,0.020929,-1.44428
351.121,-381.35,-1696.76,1.57929,0.021258,-1.44426
350.818,-381.27,-1698.69,1.57977,0.0213403,-1.44342
350.694,-381.287,-1699.1,1.57936,0.0208802,-1.44424
350.179,-381.306,-1704.38,1.57943,0.0212105,-1.44428
349.679,-381.532,-1706.42,1.57949,0.0214675,-1.44409
349.214,-381.462,-1709.26,1.57949,0.021353,-1.44406
348.724,-381.401,-1711.93,1.5793,0.0212807,-1.44454
348.575,-381.389,-1712.42,1.57968,0.0216423,-1.4439
348.423,-381.528,-1713.3,1.57934,0.0215037,-1.44458
348.448,-381.438,-1714.1,1.57951,0.0213024,-1.44394
348.395,-381.557,-1714.76,1.57962,0.0215285,-1.44426
348.283,-381.565,-1715.53,1.57929,0.0216191,-1.44414
348.172,-381.535,-1716.27,1.57953,0.0215071,-1.44364
348.121,-381.478,-1717.15,1.57929,0.0211601,-1.44388
348.015,-381.461,-1717.88,1.57933,0.0213634,-1.44408
347.874,-381.492,-1718.71,1.57955,0.0217439,-1.44393
347.721,-381.473,-1719.46,1.57926,0.0218292,-1.44409
347.595,-381.406,-1720.26,1.57936,0.0214767,-1.4439
347.454,-381.491,-1721.21,1.57941,0.0212311,-1.44395
347.342,-381.459,-1721.92,1.57941,0.0214389,-1.4441
347.348,-381.523,-1722.92,1.57931,0.0213986,-1.44402
347.257,-381.541,-1723.64,1.57949,0.0214909,-1.44398
347.207,-381.692,-1724.66,1.57926,0.0215133,-1.44418
347.052,-381.632,-1725.12,1.57951,0.021442,-1.44408
346.957,-381.6,-1725.84,1.57947,0.0213478,-1.44383
